gameID	shooterID	assisterID	minute	situation	lastAction	shotType	shotResult	xGoal	positionX	positionY	modifiedDate
437	558	552	29	OpenPlay	Pass	RightFoot	SavedShot	0.030841721	0.793000031	0.629000015	
437	554	629	34	OpenPlay	LayOff	LeftFoot	BlockedShot	0.038661681	0.780999985	0.45	
437	555	NA	36	DirectFreekick	Standard	RightFoot	BlockedShot	0.064922012	0.751999969	0.545999985	
437	628	555	38	FromCorner	Aerial	Head	BlockedShot	0.035351403	0.92	0.455	
437	552	NA	42	OpenPlay	TakeOn	RightFoot	BlockedShot	0.04439776	0.818000031	0.688000031	
437	552	554	47	OpenPlay	Chipped	RightFoot	MissedShots	0.073904701	0.919000015	0.350999985	
437	627	552	61	OpenPlay	Pass	RightFoot	BlockedShot	0.038223218	0.849000015	0.301000004	
437	550	554	64	FromCorner	Cross	Head	MissedShots	0.030589519	0.878000031	0.472000008	
437	554	629	71	OpenPlay	Pass	LeftFoot	Goal	0.38019529	0.916999969	0.394000015	
437	551	629	84	OpenPlay	Pass	RightFoot	MissedShots	0.08563254	0.865999985	0.379000015	
437	555	NA	92	DirectFreekick	Standard	RightFoot	MissedShots	0.054336537	0.735	0.525	
437	552	554	95	OpenPlay	Pass	RightFoot	MissedShots	0.100967899	0.858000031	0.452000008	
438	516	NA	3	DirectFreekick	Standard	RightFoot	BlockedShot	0.05273148	0.733000031	0.462999992	
438	511	512	3	FromCorner	LayOff	LeftFoot	MissedShots	0.062824786	0.845	0.570999985	
438	516	633	9	OpenPlay	Pass	RightFoot	BlockedShot	0.010539007	0.706999969	0.729000015	
438	510	514	9	OpenPlay	Pass	RightFoot	SavedShot	0.088490963	0.845999985	0.455999985	
438	514	NA	10	OpenPlay	None	LeftFoot	SavedShot	0.016925398	0.748000031	0.427999992	
438	743	514	20	OpenPlay	LayOff	RightFoot	BlockedShot	0.013120866	0.739000015	0.347999992	
438	513	510	30	OpenPlay	Cross	LeftFoot	MissedShots	0.04717337	0.906999969	0.655	
438	514	NA	38	OpenPlay	BallTouch	LeftFoot	MissedShots	0.026601173	0.789000015	0.382000008	
438	743	518	46	OpenPlay	TakeOn	RightFoot	Goal	0.439050019	0.893000031	0.560999985	
438	519	633	47	OpenPlay	Pass	RightFoot	BlockedShot	0.025113871	0.761999969	0.509000015	
438	519	743	48	OpenPlay	Pass	LeftFoot	BlockedShot	0.035079066	0.785999985	0.569000015	
438	518	514	48	OpenPlay	Pass	RightFoot	BlockedShot	0.024788575	0.811999969	0.725	
438	514	743	56	OpenPlay	Pass	LeftFoot	MissedShots	0.304300696	0.944000015	0.357000008	
438	519	513	57	OpenPlay	Cross	Head	ShotOnPost	0.009852494	0.943000031	0.337999992	
438	743	NA	67	DirectFreekick	Standard	RightFoot	Goal	0.051804617	0.741999969	0.387999992	
438	743	518	75	OpenPlay	Cross	RightFoot	BlockedShot	0.080462456	0.97	0.387999992	
438	632	NA	87	SetPiece	BallTouch	RightFoot	MissedShots	0.025620148	0.770999985	0.502999992	
438	865	888	10	OpenPlay	Pass	RightFoot	MissedShots	0.023805769	0.77	0.655	
438	872	862	17	FromCorner	Cross	Head	SavedShot	0.050810639	0.894000015	0.527999992	
438	888	NA	19	OpenPlay	None	LeftFoot	SavedShot	0.374436885	0.865	0.530999985	
438	888	861	20	OpenPlay	Pass	LeftFoot	MissedShots	0.025507381	0.77	0.612000008	
438	873	865	25	OpenPlay	Throughball	RightFoot	Goal	0.121896669	0.903000031	0.370999985	
438	873	861	45	OpenPlay	Pass	LeftFoot	BlockedShot	0.022776015	0.723000031	0.637000008	
438	865	NA	52	DirectFreekick	Standard	RightFoot	MissedShots	0.055137351	0.780999985	0.706999969	
438	857	NA	59	OpenPlay	None	RightFoot	BlockedShot	0.012054389	0.71	0.444000015	
438	886	867	65	FromCorner	Aerial	Head	MissedShots	0.020591615	0.898000031	0.495999985	
438	887	NA	72	FromCorner	None	LeftFoot	MissedShots	0.012614702	0.700999985	0.59	
438	863	872	84	OpenPlay	HeadPass	RightFoot	MissedShots	0.050227165	0.915	0.292999992	
438	865	867	85	OpenPlay	TakeOn	RightFoot	MissedShots	0.50780499	0.861999969	0.41	
439	536	541	1	FromCorner	Pass	RightFoot	SavedShot	0.028143827	0.814000015	0.72	
439	529	536	2	FromCorner	Cross	Head	SavedShot	0.122421958	0.941999969	0.532999992	
439	533	537	9	OpenPlay	Pass	RightFoot	MissedShots	0.040735383	0.800999985	0.472000008	
439	536	NA	18	DirectFreekick	Standard	RightFoot	MissedShots	0.05025788	0.730999985	0.437000008	
439	536	NA	21	DirectFreekick	Standard	RightFoot	BlockedShot	0.050727572	0.748000031	0.644000015	
439	528	537	28	FromCorner	HeadPass	LeftFoot	MissedShots	0.037149496	0.87	0.575	
439	537	532	35	OpenPlay	Pass	LeftFoot	BlockedShot	0.014201133	0.770999985	0.287999992	
439	535	534	35	OpenPlay	Pass	RightFoot	BlockedShot	0.016890397	0.775	0.704000015	
439	531	536	36	FromCorner	Cross	Head	MissedShots	0.014212546	0.95	0.646999969	
439	536	NA	44	OpenPlay	None	RightFoot	SavedShot	0.030184338	0.860999985	0.681999969	
439	537	531	46	OpenPlay	Cross	LeftFoot	MissedShots	0.407504618	0.975	0.562999992	
439	535	537	46	OpenPlay	Rebound	RightFoot	MissedShots	0.517021239	0.960999985	0.442000008	
439	537	541	52	OpenPlay	Pass	LeftFoot	SavedShot	0.029613459	0.795	0.397999992	
439	531	535	53	OpenPlay	Pass	LeftFoot	SavedShot	0.122576259	0.909000015	0.447999992	
439	537	NA	54	OpenPlay	Rebound	RightFoot	MissedShots	0.01890647	0.788000031	0.440999985	
439	537	531	63	OpenPlay	Cross	Head	MissedShots	0.048991911	0.915999985	0.599000015	
439	531	536	64	OpenPlay	Pass	RightFoot	BlockedShot	0.049638331	0.88	0.291000004	
439	535	536	65	OpenPlay	Pass	RightFoot	BlockedShot	0.062638737	0.835999985	0.39	
439	531	532	66	OpenPlay	Pass	LeftFoot	BlockedShot	0.026213061	0.793000031	0.327999992	
439	531	536	67	FromCorner	Cross	Head	SavedShot	0.352380335	0.941999969	0.56	
439	656	NA	67	FromCorner	Rebound	RightFoot	SavedShot	0.626223683	0.955999985	0.479000015	
439	535	536	68	OpenPlay	Pass	RightFoot	BlockedShot	0.015829176	0.738000031	0.444000015	
439	656	537	76	OpenPlay	Pass	RightFoot	BlockedShot	0.024754193	0.805	0.688000031	
439	656	536	78	OpenPlay	Chipped	RightFoot	BlockedShot	0.07577911	0.920999985	0.420999985	
439	536	NA	91	OpenPlay	BallRecovery	RightFoot	BlockedShot	0.045216426	0.855999985	0.66	
439	719	718	24	OpenPlay	Pass	RightFoot	Goal	0.683715463	0.955999985	0.517999992	
439	723	719	29	OpenPlay	Cross	Head	SavedShot	0.081048153	0.91	0.587999992	
439	713	892	30	OpenPlay	Cross	RightFoot	Goal	0.638850391	0.959000015	0.504000015	
439	723	713	33	OpenPlay	Pass	LeftFoot	MissedShots	0.021246852	0.755	0.637000008	
439	719	NA	34	OpenPlay	None	RightFoot	BlockedShot	0.122110806	0.913000031	0.447000008	
439	720	719	43	OpenPlay	Pass	LeftFoot	MissedShots	0.041494142	0.829000015	0.297000008	
439	723	720	50	OpenPlay	Cross	RightFoot	Goal	0.133591741	0.895	0.527999992	
439	892	NA	67	FromCorner	Save	LeftFoot	OwnGoal	0	0.02	0.509000015	
439	718	711	70	OpenPlay	Pass	RightFoot	BlockedShot	0.081464306	0.919000015	0.305	
439	713	NA	70	OpenPlay	Rebound	RightFoot	BlockedShot	0.151610881	0.929000015	0.477000008	
439	708	721	70	FromCorner	Pass	RightFoot	BlockedShot	0.073629841	0.885	0.552999992	
439	711	719	75	OpenPlay	LayOff	LeftFoot	MissedShots	0.038828906	0.754000015	0.499000015	
439	718	723	90	OpenPlay	Chipped	RightFoot	SavedShot	0.032823149	0.77	0.552000008	
439	717	713	92	OpenPlay	Pass	RightFoot	Goal	0.384588808	0.895999985	0.570999985	
440	875	663	3	OpenPlay	Pass	LeftFoot	MissedShots	0.012210095	0.724000015	0.734000015	
440	663	NA	85	SetPiece	Aerial	RightFoot	MissedShots	0.019005256	0.975999985	0.31	
440	850	768	22	OpenPlay	Throughball	RightFoot	MissedShots	0.120601378	0.913000031	0.347999992	
440	850	768	35	OpenPlay	Cross	RightFoot	SavedShot	0.036225542	0.905	0.664000015	
440	767	NA	45	OpenPlay	None	LeftFoot	MissedShots	0.099101938	0.893000031	0.500999985	
440	773	854	60	SetPiece	Pass	RightFoot	MissedShots	0.391742438	0.888000031	0.470999985	
440	771	775	70	OpenPlay	Pass	RightFoot	SavedShot	0.058753114	0.859000015	0.347000008	
440	773	767	73	OpenPlay	Cross	Head	MissedShots	0.112885751	0.918000031	0.442000008	
440	773	849	82	OpenPlay	Cross	Head	MissedShots	0.133850619	0.936999969	0.542000008	
440	771	773	91	OpenPlay	Pass	RightFoot	BlockedShot	0.084117308	0.845999985	0.442999992	
440	775	NA	95	DirectFreekick	Standard	LeftFoot	SavedShot	0.058985289	0.776999969	0.317999992	
441	464	NA	6	OpenPlay	None	RightFoot	SavedShot	0.041828364	0.924000015	0.728000031	
441	881	456	25	OpenPlay	Pass	LeftFoot	MissedShots	0.01311724	0.739000015	0.227000008	
441	459	881	46	OpenPlay	Pass	LeftFoot	MissedShots	0.020849692	0.76	0.632999992	
441	826	NA	46	OpenPlay	Rebound	RightFoot	MissedShots	0.091723219	0.89	0.544000015	
441	463	467	57	FromCorner	Pass	RightFoot	MissedShots	0.017047856	0.769000015	0.69	
441	463	NA	63	DirectFreekick	Standard	RightFoot	SavedShot	0.037223525	0.733000031	0.704000015	
441	468	881	66	OpenPlay	Pass	LeftFoot	MissedShots	0.066142485	0.888000031	0.661999969	
441	465	NA	79	OpenPlay	TakeOn	LeftFoot	BlockedShot	0.032857347	0.765999985	0.399000015	
441	461	NA	81	OpenPlay	None	Head	Goal	0.416668385	0.949000015	0.485	
441	465	881	83	OpenPlay	Pass	RightFoot	SavedShot	0.018569127	0.843000031	0.85	
441	468	467	84	OpenPlay	Pass	LeftFoot	BlockedShot	0.050411191	0.815	0.457999992	
441	881	460	91	OpenPlay	Pass	LeftFoot	MissedShots	0.010437831	0.716999969	0.815	
441	804	813	1	OpenPlay	Pass	RightFoot	BlockedShot	0.017125998	0.76	0.312000008	
441	812	NA	1	OpenPlay	Rebound	LeftFoot	MissedShots	0.098143883	0.885	0.452000008	
441	813	814	14	OpenPlay	BallRecovery	RightFoot	MissedShots	0.010669135	0.745	0.805999985	
441	813	807	15	OpenPlay	Cross	Head	Goal	0.140197143	0.934000015	0.487000008	
441	812	809	27	OpenPlay	TakeOn	LeftFoot	SavedShot	0.024869723	0.729000015	0.47	
441	812	NA	42	Penalty	Standard	RightFoot	SavedShot	0.761168838	0.885	0.5	
441	812	814	59	OpenPlay	Pass	LeftFoot	MissedShots	0.018386504	0.718000031	0.557999992	
441	814	804	64	OpenPlay	Aerial	Head	MissedShots	0.055429265	0.899000015	0.499000015	
441	813	814	72	OpenPlay	Aerial	Head	MissedShots	0.051017236	0.899000015	0.494000015	
441	811	813	75	OpenPlay	Pass	RightFoot	BlockedShot	0.084612124	0.879000015	0.372999992	
441	804	811	86	OpenPlay	Pass	RightFoot	ShotOnPost	0.044292748	0.813000031	0.38	
441	811	809	89	OpenPlay	Pass	LeftFoot	SavedShot	0.038592488	0.853000031	0.663000031	
442	734	NA	1	DirectFreekick	Standard	RightFoot	BlockedShot	0.060586877	0.765	0.641999969	
442	732	730	23	OpenPlay	Pass	RightFoot	MissedShots	0.027333582	0.790999985	0.646999969	
442	727	735	25	OpenPlay	Cross	Head	SavedShot	0.110687673	0.954000015	0.45	
442	232	NA	36	OpenPlay	None	RightFoot	BlockedShot	0.030253917	0.778000031	0.457999992	
442	734	NA	40	SetPiece	None	RightFoot	Goal	0.01677661	0.793000031	0.671999969	
442	232	NA	46	OpenPlay	Dispossessed	RightFoot	BlockedShot	0.036800779	0.798000031	0.555999985	
442	735	734	48	OpenPlay	Pass	LeftFoot	BlockedShot	0.066711903	0.908000031	0.671999969	
442	232	734	50	SetPiece	Cross	Head	BlockedShot	0.123115629	0.915	0.505999985	
442	735	738	55	OpenPlay	Pass	RightFoot	BlockedShot	0.055121101	0.811999969	0.467000008	
442	738	NA	63	FromCorner	None	RightFoot	MissedShots	0.035833661	0.81	0.495999985	
442	737	730	66	OpenPlay	Pass	RightFoot	Goal	0.064728297	0.836999969	0.460999985	
442	735	NA	69	OpenPlay	None	RightFoot	Goal	0.086524822	0.875	0.524000015	
442	736	NA	87	DirectFreekick	Standard	RightFoot	BlockedShot	0.039802402	0.705	0.515	
442	737	732	92	OpenPlay	Pass	RightFoot	MissedShots	0.019599156	0.690999985	0.59	
442	700	701	9	OpenPlay	Pass	LeftFoot	SavedShot	0.058175649	0.849000015	0.639000015	
442	802	NA	13	OpenPlay	None	RightFoot	Goal	0.298060715	0.966999969	0.669000015	
442	681	802	38	OpenPlay	Pass	RightFoot	SavedShot	0.114440374	0.986999969	0.599000015	
442	697	681	47	OpenPlay	HeadPass	LeftFoot	Goal	0.31190604	0.895	0.612000008	
442	802	701	48	OpenPlay	Throughball	RightFoot	SavedShot	0.352391392	0.851999969	0.515	
442	802	686	61	OpenPlay	Pass	RightFoot	SavedShot	0.414791226	0.898000031	0.447999992	
442	700	NA	73	DirectFreekick	Standard	RightFoot	SavedShot	0.110176668	0.805999985	0.390999985	
442	686	NA	89	DirectFreekick	Standard	RightFoot	BlockedShot	0.089341842	0.793000031	0.62	
442	695	701	95	OpenPlay	HeadPass	LeftFoot	SavedShot	0.027489245	0.881999969	0.776999969	
443	755	784	4	OpenPlay	Cross	RightFoot	Goal	0.474623412	0.935	0.487000008	
443	784	750	9	OpenPlay	Aerial	Head	SavedShot	0.486082524	0.936999969	0.55	
443	751	749	27	OpenPlay	HeadPass	RightFoot	SavedShot	0.019511333	0.739000015	0.630999985	
443	784	NA	32	OpenPlay	None	RightFoot	Goal	0.414151073	0.889000015	0.445999985	
443	755	753	34	OpenPlay	Pass	RightFoot	MissedShots	0.105173469	0.84	0.479000015	
443	784	749	36	FromCorner	Pass	RightFoot	BlockedShot	0.034750421	0.795999985	0.39	
443	749	NA	37	FromCorner	Aerial	Head	MissedShots	0.013167446	0.825999985	0.567000008	
443	748	750	39	SetPiece	Chipped	RightFoot	MissedShots	0.078739665	0.975999985	0.395999985	
443	750	NA	44	DirectFreekick	Standard	LeftFoot	BlockedShot	0.05750259	0.759000015	0.360999985	
443	748	749	44	FromCorner	Cross	Head	MissedShots	0.037450418	0.931999969	0.607999992	
443	750	755	45	OpenPlay	Aerial	Head	MissedShots	0.051302448	0.919000015	0.454000015	
443	749	NA	52	DirectFreekick	Standard	LeftFoot	MissedShots	0.04675252	0.720999985	0.48	
443	749	750	60	OpenPlay	Pass	LeftFoot	SavedShot	0.057959877	0.821999969	0.643000031	
443	755	NA	64	Penalty	Standard	RightFoot	Goal	0.761168838	0.885	0.5	
443	755	750	68	OpenPlay	Pass	LeftFoot	SavedShot	0.082153752	0.87	0.658000031	
443	748	749	70	FromCorner	Cross	Head	BlockedShot	0.025053011	0.890999985	0.415999985	
443	755	NA	71	Penalty	Standard	RightFoot	MissedShots	0.761168838	0.885	0.5	
443	755	784	74	OpenPlay	TakeOn	RightFoot	BlockedShot	0.045674339	0.756999969	0.472000008	
443	756	750	74	FromCorner	Aerial	Head	MissedShots	0.030607777	0.95	0.415	
443	755	NA	77	OpenPlay	None	LeftFoot	BlockedShot	0.079517618	0.890999985	0.36	
443	784	756	78	OpenPlay	Pass	RightFoot	BlockedShot	0.052008715	0.833000031	0.666999969	
443	751	NA	78	OpenPlay	BallTouch	RightFoot	BlockedShot	0.035076607	0.764000015	0.442999992	
443	756	750	79	OpenPlay	Chipped	Head	MissedShots	0.050148401	0.874000015	0.484000015	
443	756	749	82	FromCorner	Cross	Head	MissedShots	0.065017432	0.919000015	0.430999985	
443	784	756	82	FromCorner	Rebound	Head	MissedShots	0.097081482	0.959000015	0.510999985	
443	750	784	85	OpenPlay	Pass	LeftFoot	BlockedShot	0.019481475	0.764000015	0.668000031	
443	756	749	85	OpenPlay	Cross	Head	MissedShots	0.061081782	0.903000031	0.412000008	
443	784	750	85	FromCorner	Aerial	Head	MissedShots	0.284318626	0.973000031	0.572999992	
443	784	NA	89	FromCorner	None	LeftFoot	BlockedShot	0.071104012	0.888000031	0.404000015	
443	749	750	89	FromCorner	Cross	RightFoot	BlockedShot	0.03321813	0.931999969	0.694000015	
443	756	762	91	FromCorner	Cross	Head	MissedShots	0.019204857	0.865999985	0.464000015	
443	762	751	93	OpenPlay	Pass	RightFoot	SavedShot	0.061311483	0.885	0.286000004	
443	594	598	15	OpenPlay	Pass	LeftFoot	BlockedShot	0.096812986	0.913000031	0.415	
443	596	NA	19	OpenPlay	TakeOn	RightFoot	MissedShots	0.062387235	0.865	0.327000008	
443	593	NA	25	FromCorner	None	RightFoot	MissedShots	0.02037525	0.780999985	0.397999992	
443	599	592	45	OpenPlay	Throughball	RightFoot	SavedShot	0.07820642	0.721999969	0.59	
443	594	598	45	OpenPlay	Cross	LeftFoot	SavedShot	0.090782881	0.951999969	0.554000015	
443	594	586	57	FromCorner	HeadPass	Head	SavedShot	0.303363949	0.960999985	0.567000008	
443	593	588	67	OpenPlay	Cross	RightFoot	MissedShots	0.257103741	0.913000031	0.375	
443	598	595	73	OpenPlay	Pass	LeftFoot	SavedShot	0.013828794	0.73	0.412999992	
443	595	921	87	OpenPlay	TakeOn	RightFoot	Goal	0.378981858	0.919000015	0.572000008	
444	646	641	4	OpenPlay	Cross	RightFoot	SavedShot	0.093612097	0.885999985	0.544000015	
444	644	NA	4	OpenPlay	Rebound	LeftFoot	BlockedShot	0.060169242	0.859000015	0.594000015	
444	647	638	11	OpenPlay	Aerial	Head	MissedShots	0.064997733	0.925999985	0.507000008	
444	453	644	15	OpenPlay	TakeOn	LeftFoot	Goal	0.955841243	0.963000031	0.46	
444	647	638	22	OpenPlay	Cross	RightFoot	MissedShots	0.093431726	0.925999985	0.395999985	
444	646	644	25	OpenPlay	Pass	RightFoot	SavedShot	0.099611156	0.845999985	0.462000008	
444	647	643	26	OpenPlay	BallRecovery	RightFoot	MissedShots	0.02362941	0.743000031	0.369000015	
444	638	NA	38	FromCorner	Aerial	RightFoot	BlockedShot	0.012550721	0.745999985	0.305	
444	641	NA	39	FromCorner	None	LeftFoot	MissedShots	0.014617544	0.760999985	0.685999985	
444	647	641	47	OpenPlay	Chipped	RightFoot	SavedShot	0.294910252	0.966999969	0.594000015	
444	646	647	47	OpenPlay	Pass	LeftFoot	SavedShot	0.052845687	0.960999985	0.705999985	
444	647	NA	58	OpenPlay	BallTouch	RightFoot	MissedShots	0.017801633	0.74	0.587999992	
444	640	644	63	FromCorner	Cross	Head	BlockedShot	0.019031687	0.895	0.392000008	
444	638	NA	67	OpenPlay	Dispossessed	RightFoot	BlockedShot	0.024641367	0.805999985	0.297000008	
444	646	647	67	FromCorner	Pass	LeftFoot	MissedShots	0.028772211	0.855999985	0.28	
444	644	NA	75	DirectFreekick	Standard	LeftFoot	MissedShots	0.053850148	0.740999985	0.587999992	
444	643	638	84	OpenPlay	Cross	Head	MissedShots	0.099398211	0.911999969	0.52	
444	639	646	87	OpenPlay	Pass	RightFoot	BlockedShot	0.021978848	0.798000031	0.273999996	
444	648	NA	94	SetPiece	None	RightFoot	SavedShot	0.501518071	0.933000031	0.575	
444	647	640	94	FromCorner	Pass	LeftFoot	MissedShots	0.027895495	0.805	0.295	
444	840	838	10	OpenPlay	Throughball	LeftFoot	MissedShots	0.1203973	0.964000015	0.645	
444	840	837	20	OpenPlay	Pass	LeftFoot	MissedShots	0.021363446	0.778000031	0.668000031	
444	840	837	23	OpenPlay	Pass	RightFoot	BlockedShot	0.0673922	0.91	0.658000031	
444	883	840	30	OpenPlay	Pass	RightFoot	Goal	0.465433538	0.966999969	0.417000008	
444	839	840	53	OpenPlay	Cross	Head	MissedShots	0.423822373	0.935	0.467999992	
444	842	NA	60	OpenPlay	BallRecovery	RightFoot	BlockedShot	0.016503766	0.729000015	0.439000015	
444	832	NA	60	OpenPlay	Rebound	LeftFoot	BlockedShot	0.019964375	0.82	0.292000008	
444	883	840	71	OpenPlay	LayOff	RightFoot	Goal	0.067371644	0.823000031	0.53	
444	839	841	84	OpenPlay	HeadPass	RightFoot	MissedShots	0.056396596	0.855999985	0.282999992	
444	843	839	92	OpenPlay	Pass	RightFoot	MissedShots	0.049804464	0.810999985	0.367000008	
445	488	478	11	OpenPlay	Pass	RightFoot	BlockedShot	0.05737276	0.921999969	0.69	
445	607	481	12	FromCorner	Cross	RightFoot	MissedShots	0.074147396	0.918000031	0.434000015	
445	608	478	17	OpenPlay	Pass	LeftFoot	MissedShots	0.02025128	0.769000015	0.641999969	
445	606	608	27	SetPiece	Chipped	Head	MissedShots	0.021588607	0.893000031	0.329000015	
445	606	NA	33	DirectFreekick	Standard	RightFoot	BlockedShot	0.089756735	0.78	0.562999992	
445	606	NA	33	SetPiece	Rebound	RightFoot	BlockedShot	0.019153906	0.775999985	0.569000015	
445	480	606	34	SetPiece	HeadPass	RightFoot	Goal	0.397689611	0.889000015	0.47	
445	488	608	40	OpenPlay	Pass	RightFoot	MissedShots	0.010051416	0.684000015	0.766999969	
445	488	608	41	OpenPlay	BallRecovery	RightFoot	BlockedShot	0.040450945	0.789000015	0.512999992	
445	488	606	47	OpenPlay	Pass	LeftFoot	MissedShots	0.14688845	0.909000015	0.522999992	
445	488	606	48	OpenPlay	Pass	RightFoot	SavedShot	0.104269117	0.865999985	0.609000015	
445	482	478	61	OpenPlay	Pass	LeftFoot	SavedShot	0.05140857	0.924000015	0.257999992	
445	482	478	75	OpenPlay	BallRecovery	RightFoot	Goal	0.068519063	0.825	0.407999992	
445	606	480	81	OpenPlay	Pass	RightFoot	SavedShot	0.126957566	0.899000015	0.41	
445	606	1023	82	FromCorner	Cross	Head	BlockedShot	0.069330081	0.913000031	0.552000008	
445	606	482	86	OpenPlay	Pass	RightFoot	MissedShots	0.152146548	0.963000031	0.445	
445	481	606	86	OpenPlay	Rebound	LeftFoot	ShotOnPost	0.370494545	0.965999985	0.617000008	
445	606	482	88	OpenPlay	TakeOn	RightFoot	BlockedShot	0.03507296	0.854000015	0.698000031	
445	606	1023	91	OpenPlay	Cross	Head	MissedShots	0.591733336	0.954000015	0.522999992	
445	573	NA	7	OpenPlay	BallRecovery	RightFoot	MissedShots	0.009280164	0.646999969	0.375	
445	569	NA	9	OpenPlay	None	LeftFoot	MissedShots	0.076033615	0.879000015	0.417999992	
445	577	569	24	OpenPlay	Pass	LeftFoot	MissedShots	0.051175807	0.923000031	0.710999985	
445	566	582	29	FromCorner	Cross	Head	BlockedShot	0.099049471	0.92	0.48	
445	569	NA	29	FromCorner	Rebound	RightFoot	BlockedShot	0.059470832	0.865	0.384000015	
445	573	582	36	OpenPlay	Aerial	Head	MissedShots	0.05143768	0.926999969	0.495	
445	571	NA	39	OpenPlay	TakeOn	RightFoot	BlockedShot	0.069026634	0.871999969	0.362999992	
445	573	577	54	OpenPlay	TakeOn	RightFoot	SavedShot	0.101668932	0.849000015	0.475	
445	583	577	55	FromCorner	TakeOn	RightFoot	MissedShots	0.009464548	0.764000015	0.739000015	
445	569	NA	67	DirectFreekick	Standard	RightFoot	MissedShots	0.104104146	0.793000031	0.575	
445	744	574	71	OpenPlay	Pass	LeftFoot	SavedShot	0.049719196	0.855999985	0.322999992	
445	573	744	76	OpenPlay	Pass	RightFoot	SavedShot	0.078566045	0.930999985	0.339000015	
445	567	744	77	FromCorner	Cross	Head	MissedShots	0.088930041	0.935	0.567000008	
445	573	575	80	OpenPlay	Cross	LeftFoot	MissedShots	0.088766009	0.904000015	0.482999992	
446	619	614	7	OpenPlay	HeadPass	LeftFoot	Goal	0.042651601	0.853000031	0.405999985	
446	619	3895	7	OpenPlay	HeadPass	LeftFoot	Goal	0.042651601	0.853000031	0.405999985	
446	619	NA	15	OpenPlay	None	RightFoot	BlockedShot	0.074035242	0.865999985	0.572999992	
446	620	447	19	OpenPlay	BallRecovery	LeftFoot	BlockedShot	0.019725755	0.744000015	0.464000015	
446	616	NA	26	OpenPlay	None	LeftFoot	MissedShots	0.056616142	0.873000031	0.349000015	
446	626	447	32	FromCorner	Aerial	Head	MissedShots	0.030932177	0.956999969	0.587999992	
446	447	625	45	OpenPlay	Pass	RightFoot	MissedShots	0.015428791	0.743000031	0.302999992	
446	614	616	48	OpenPlay	Throughball	RightFoot	MissedShots	0.111739665	0.949000015	0.298999996	
446	447	NA	50	OpenPlay	BallRecovery	RightFoot	Goal	0.033735413	0.785999985	0.595999985	
446	620	616	53	OpenPlay	TakeOn	LeftFoot	MissedShots	0.099825501	0.809000015	0.499000015	
446	447	NA	71	DirectFreekick	Standard	RightFoot	SavedShot	0.068025999	0.890999985	0.794000015	
446	619	447	72	FromCorner	Cross	LeftFoot	MissedShots	0.050962191	0.915	0.395999985	
446	619	447	73	OpenPlay	Chipped	LeftFoot	MissedShots	0.061554138	0.91	0.668000031	
446	622	625	87	OpenPlay	Cross	RightFoot	ShotOnPost	0.074145012	0.875999985	0.445	
446	622	613	87	OpenPlay	Aerial	Head	MissedShots	0.014372644	0.855	0.500999985	
446	502	496	9	FromCorner	Aerial	Head	Goal	0.243964151	0.935	0.495	
446	504	498	52	OpenPlay	Pass	RightFoot	BlockedShot	0.025222572	0.785999985	0.33	
446	502	NA	60	OpenPlay	None	LeftFoot	MissedShots	0.031138301	0.828000031	0.315	
446	503	502	66	OpenPlay	Throughball	RightFoot	MissedShots	0.440436184	0.905	0.440999985	
446	498	502	67	OpenPlay	Pass	RightFoot	Goal	0.340073973	0.84	0.502999992	
447	535	537	1	OpenPlay	HeadPass	RightFoot	MissedShots	0.081293315	0.874000015	0.554000015	
447	656	535	9	OpenPlay	Pass	LeftFoot	Goal	0.099956885	0.863000031	0.537999992	
447	533	536	13	FromCorner	Cross	RightFoot	MissedShots	0.022334592	0.743000031	0.460999985	
447	528	NA	13	FromCorner	Rebound	LeftFoot	MissedShots	0.060955591	0.845999985	0.439000015	
447	536	537	17	OpenPlay	Pass	RightFoot	SavedShot	0.063405402	0.819000015	0.492999992	
447	537	535	19	OpenPlay	Throughball	LeftFoot	SavedShot	0.312656283	0.805	0.597999992	
447	535	656	26	OpenPlay	Pass	RightFoot	MissedShots	0.02436731	0.748000031	0.454000015	
447	536	533	31	OpenPlay	Pass	RightFoot	MissedShots	0.113365307	0.86	0.562999992	
447	531	656	42	OpenPlay	Pass	RightFoot	BlockedShot	0.023522312	0.730999985	0.480999985	
447	656	536	42	FromCorner	Cross	Head	MissedShots	0.097126685	0.921999969	0.534000015	
447	536	NA	49	OpenPlay	BallTouch	RightFoot	MissedShots	0.033174615	0.76	0.424000015	
447	536	537	54	SetPiece	Pass	RightFoot	MissedShots	0.023606928	0.774000015	0.430999985	
447	656	536	55	SetPiece	Chipped	OtherBodyPart	MissedShots	0.431805223	0.949000015	0.545	
447	537	536	58	FromCorner	Cross	Head	MissedShots	0.1120729	0.928000031	0.525	
447	537	536	67	FromCorner	Cross	Head	BlockedShot	0.03053996	0.878000031	0.475999985	
447	536	NA	70	DirectFreekick	Standard	RightFoot	MissedShots	0.061468158	0.798000031	0.715	
447	536	NA	75	DirectFreekick	Standard	RightFoot	BlockedShot	0.044124439	0.719000015	0.567000008	
447	531	536	75	SetPiece	Throughball	Head	Goal	0.339892149	0.916999969	0.457999992	
447	529	536	80	SetPiece	Cross	Head	Goal	0.10681428	0.919000015	0.559000015	
447	532	536	85	SetPiece	Cross	OtherBodyPart	MissedShots	0.051989682	0.9	0.549000015	
